key,year,package,id,title,category,primary,relations,evidence_state,plan_discrepancy_mechanism,broad_plan_involved,submission_involved,current_report_cross_document,additional_sensitivity_exclude,rationale,ambiguity,duplicate_of,reportPath,line,evidence_paths
2025::jama.2025.11178::C011,2025,jama.2025.11178,C011,Pain-interference 12-month painTRAINER SMD outside printed CI,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `-0.26 < -0.25`, outside CI.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,398,[]
2025::jama.2025.11178::C012,2025,jama.2025.11178,C012,Pain-interference 12-month Health Coach SMD outside printed CI,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `-0.37 < -0.36`, outside CI.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,431,[]
2025::jama.2025.11178::C013,2025,jama.2025.11178,C013,Social-role 3-month painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Interval endpoints must be low-to-high; `0.23 > 0.11`.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,464,[]
2025::jama.2025.11178::C014,2025,jama.2025.11178,C014,Social-role 3-month Health Coach SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.12 > -0.00`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,497,[]
2025::jama.2025.11178::C015,2025,jama.2025.11178,C015,Social-role 3-month Health Coach versus painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.29 > 0.19`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,530,[]
2025::jama.2025.11178::C016,2025,jama.2025.11178,C016,Social-role 6-month painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.23 > 0.05`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,563,[]
2025::jama.2025.11178::C017,2025,jama.2025.11178,C017,Social-role 6-month Health Coach SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.11 > -0.06`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,596,[]
2025::jama.2025.11178::C018,2025,jama.2025.11178,C018,Social-role 6-month Health Coach versus painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.30 > 0.15`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,629,[]
2025::jama.2025.11178::C019,2025,jama.2025.11178,C019,Social-role 12-month painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.21 > 0.01`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,663,[]
2025::jama.2025.11178::C020,2025,jama.2025.11178,C020,Social-role 12-month Health Coach SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.09 > -0.10`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,696,[]
2025::jama.2025.11178::C021,2025,jama.2025.11178,C021,Social-role 12-month Health Coach versus painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.28 > 0.12`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,729,[]
2025::jama.2025.11178::C022,2025,jama.2025.11178,C022,Physical-function 3-month painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.16 > 0.07`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,762,[]
2025::jama.2025.11178::C023,2025,jama.2025.11178,C023,Physical-function 3-month Health Coach SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.05 > -0.04`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,795,[]
2025::jama.2025.11178::C024,2025,jama.2025.11178,C024,Physical-function 3-month Health Coach versus painTRAINER SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.22 > 0.15`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,828,[]
2025::jama.2025.11178::C025,2025,jama.2025.11178,C025,Physical-function 6-month painTRAINER SMD endpoints reversed and exclude estimate,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.09 > -0.06`; sorting endpoints still gives `[-0.06,0.09]`, which excludes 0.15.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,861,[]
2025::jama.2025.11178::C026,2025,jama.2025.11178,C026,Physical-function 6-month Health Coach SMD endpoints reversed,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.03 > -0.18`; endpoints are reversed.,,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,894,[]
2025::jama.2025.11178::C027,2025,jama.2025.11178,C027,Physical-function 6-month Health Coach versus painTRAINER SMD endpoints reversed and exclude estimate,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.16 > 0.05`; sorted interval `[0.05,0.16]` excludes 0.22.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,927,[]
2025::jama.2025.11178::C028,2025,jama.2025.11178,C028,Physical-function 12-month painTRAINER SMD endpoints reversed and exclude estimate,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.18 > -0.03`; sorted interval `[-0.03,0.18]` excludes 0.20.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,961,[]
2025::jama.2025.11178::C029,2025,jama.2025.11178,C029,Physical-function 12-month Health Coach SMD endpoints reversed and exclude estimate,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.04 > -0.16`; sorted interval `[-0.16,0.04]` excludes 0.07.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,994,[]
2025::jama.2025.11178::C030,2025,jama.2025.11178,C030,Physical-function 12-month Health Coach versus painTRAINER SMD endpoints reversed and exclude estimate,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `0.25 > 0.09`; sorted interval `[0.09,0.25]` excludes 0.27.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1027,[]
2025::jama.2025.11178::C031,2025,jama.2025.11178,C031,PGIC-pain 12-month painTRAINER SMD outside printed CI,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `-0.55 < -0.50`, outside CI.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1060,[]
2025::jama.2025.11178::C032,2025,jama.2025.11178,C032,PGIC-pain 12-month Health Coach SMD outside printed CI,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `-0.57 < -0.54`, outside CI.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1093,[]
2025::jama.2025.11178::C033,2025,jama.2025.11178,C033,PGIC-pain 12-month Health Coach versus painTRAINER SMD outside printed CI,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `-0.29 < -0.25`, outside CI.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1126,[]
2025::jama.2025.11178::C034,2025,jama.2025.11178,C034,Female total differs across sources if the printed derivations are intended to match,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,"Target explicitly compares current main article and non-plan results supplement/workbook. If Table 1 and the workbook intend the same sex variable for the same N=2331 cohort, their counts should agree: `571+572+569=1712`, not workbook 1713. `1712/2331=73.444873...%`, which rounds to 73.4% at one decimal; `1713/2331=73.487773...%`, which rounds to 73.5%.",Source explicitly distinguishes self-report with EHR fallback from EHR-only sex derivation; equality is conditional.,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1159,"[""2025/jama.2025.11178/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.11178::C035,2025,jama.2025.11178,C035,Narrative current-depression percentage differs from Table 1/workbook record,Cross-document numeric inconsistency,S_C,"[""S_C"", ""S_W""]",recorded_candidate,,False,True,True,False,"Target explicitly compares current main article and non-plan results supplement/workbook. Same PHQ-8 >=10 baseline definition; `1116/(775+777+777)=1116/2329=47.9176%`, or 47.9% to one decimal, not 47.8%.","Main arithmetic and main/workbook repeated percentage both directly targeted. Distinct from C005, which concerns All Observed subgroup workbook cell, not Overall narrative.",,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1192,"[""2025/jama.2025.11178/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.11178::C036,2025,jama.2025.11178,C036,painTRAINER 3-month pain-severity SMD differs between narrative and Table 3,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Same adjusted outcome/time/contrast/effect measure, explicitly cross-referenced; `-0.26 != -0.25`, displayed difference 0.01.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1225,[]
2025::jama.2025.11178::C037,2025,jama.2025.11178,C037,Health Coach 3-month pain-severity SMD differs between narrative and Table 3,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Same adjusted outcome/time/contrast/effect measure; `-0.36 != -0.34`, displayed difference 0.02.",,,2025/jama.2025.11178/.ai_paper_validation/final_report_1_5_1.md,1258,[]
2025::jama.2025.15185::C001,2025,jama.2025.15185,C001,Baseline index-stroke type counts differ across baseline tables,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. Main `260/47` versus supplement `263/44` for the same named arm and categories.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,42,[]
2025::jama.2025.15185::C002,2025,jama.2025.15185,C002,Baseline NIHSS statistic and label do not reconcile across tables,"Measure, label, or scale inconsistency",S_C,"[""S_C"", ""S_W""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. A labelled median/IQR row with two-endpoint main summaries versus one decimal and one parenthesized value in the supplement.,Internal median/IQR label-form issue and explicit matched main/supp summary comparison.,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,75,[]
2025::jama.2025.15185::C003,2025,jama.2025.15185,C003,Time from stroke onset to randomization differs across baseline tables,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. Main arm medians `3.0/3.0` versus supplement `8/7` for the same named variable.,Results-supp unit omitted; day comparison is conditional.,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,108,[]
2025::jama.2025.15185::C004,2025,jama.2025.15185,C004,Estimand 4 confidence-interval upper endpoint differs within eTable 2,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Identical point estimate/lower endpoint with upper endpoint `1.25` versus `1.26`.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,141,[]
2025::jama.2025.15185::C005,2025,jama.2025.15185,C005,Levodopa PROMIS-29 descriptive mean differs between main text and eTable 4,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. Main levodopa `66 (14)` versus detailed `64.74 (14.33)`.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,174,[]
2025::jama.2025.15185::C006,2025,jama.2025.15185,C006,PROMIS-10 descriptive means differ between main text and eTable 4,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. Main `28 (6)`/`28 (6)` versus eTable `29.87 (5.74)`/`30.04 (5.73)`.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,207,[]
2025::jama.2025.15185::C007,2025,jama.2025.15185,C007,Placebo five-week FMA standard deviation differs from eTable 4,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. Placebo SD `26` versus detailed `25.20`.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,240,[]
2025::jama.2025.15185::C008,2025,jama.2025.15185,C008,Placebo PRAI no-improvement numerator differs between main text and eTable 4,Cross-document numeric inconsistency,S_C,"[""S_C""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. Same placebo denominator `270` with numerator `52` versus `51`.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,273,[]
2025::jama.2025.15185::C009,2025,jama.2025.15185,C009,eTable 6 overall adverse-event total is one below arms and category sums,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Header `145` versus arms and category sums `146`.,Internal eTable total versus its own arm/category sums is target; main 146 merely corroborates arithmetic.,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,306,"[""2025/jama.2025.15185/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.15185::C010,2025,jama.2025.15185,C010,eFigure 4 switches locally from FMA to FMMA without qualification,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Within the same figure, `FMA` versus `FMMA` for the stated assessment.","SAP defines FMMA, supporting synonym interpretation. It is a local figure abbreviation switch, not report-versus-SAP discrepancy.",,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,339,"[""2025/jama.2025.15185/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.15185::C011,2025,jama.2025.15185,C011,Estimand 4 win ratio appears under an FMA mean-difference column heading,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. A dimensionless win ratio row versus an FMA-point mean-difference heading.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,372,[]
2025::jama.2025.15185::C012,2025,jama.2025.15185,C012,Estimand 4 is called an odds ratio in prose and a win ratio in the table,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. `Odds ratio` in prose versus `win ratio` in the matched table row.,,,2025/jama.2025.15185/.ai_paper_validation/final_report_1_5_1.md,405,[]
2025::jama.2025.15440::C001,2025,jama.2025.15440,C001,Conflicting confidence intervals for the matched any-stroke rate ratio,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Abstract CI 0.76-1.53 versus detailed-results/Figure 4B CI 0.77-1.51 for the same displayed counts, follow-up context, and point estimate.",,,2025/jama.2025.15440/.ai_paper_validation/final_report_1_5_1.md,48,[]
2025::jama.2025.15440::C002,2025,jama.2025.15440,C002,Stroke subtype counts do not partition the displayed any-stroke count in the patch group,Numeric or arithmetic inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. If subtype rows are mutually exclusive participant-level components counted under the same rule, patch subtypes total 72 versus `Any stroke` 69, while usual-care subtypes total 64 versus `Any stroke` 64.",,,2025/jama.2025.15440/.ai_paper_validation/final_report_1_5_1.md,81,[]
2025::jama.2025.16450::C001,2025,jama.2025.16450,C001,eTable 4 expands RR as risk difference although the table reports relative risk,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. The abbreviation says risk difference; the table header, model description, and estimates say or use relative risk.",,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,40,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C002,2025,jama.2025.16450,C002,Registered eligibility-bound discrepancy is not reproduced on direct-source recheck,Analysis-unit or population inconsistency,P_R,"[""P_R""]",not_reproduced,population_recruitment_sites,True,False,True,False,Target compares reported current-study content with supplied protocol/SAP specification. Earlier ledger transcription `27 6/7` versus direct-page `28 6/7` in DOC-002 and every comparator.,Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,73,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C003,2025,jama.2025.16450,C003,Registered first-dose discrepancy is not reproduced on direct-source recheck,Cross-document numeric inconsistency,P_R,"[""P_R""]",not_reproduced,intervention_delivery,True,False,True,False,Target compares reported current-study content with supplied protocol/SAP specification. Earlier first-dose transcription `1.25 mL/kg` versus direct-source first-dose `2.5 mL/kg`.,Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,106,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C004,2025,jama.2025.16450,C004,Severe-NDI GMFCS cutoff differs between the manual and SAP,"Measure, label, or scale inconsistency",P_O,"[""P_O""]",recorded_candidate,,True,False,False,False,"Target compares protocol/SAP against a separate prospective operational manual, not a published-results report. Manual threshold `{3,4,5}` versus SAP threshold `{4,5}`.","Manual of procedures is a distinct prospective operational document, not final results or protocol/SAP. Versioned definition change possible.",,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,139,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C005,2025,jama.2025.16450,C005,Registered severe-NDI instrument-edition discrepancy is not reproduced on direct-source recheck,"Measure, label, or scale inconsistency",P_O,"[""P_O""]",not_reproduced,,True,False,False,False,"Target compares protocol/SAP against a separate prospective operational manual, not a published-results report. Earlier ledger Bayley-III transcription versus direct-source fourth-edition/BSID-IV wording.",Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,172,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C006,2025,jama.2025.16450,C006,Registered first-interim-alpha discrepancy is not reproduced on direct-source recheck,Statistical reporting inconsistency,P_P,"[""P_P""]",not_reproduced,,True,False,False,False,"Target is internal to protocol/SAP definitions, calculations, or plan versions; final results are not the conflicting comparator. Earlier protocol transcription `0.00015` versus direct protocol and SAP `0.000015`.",Final direct-source recheck explicitly does not reproduce registered mismatch; relationship denotes original registration only. ,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,205,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C007,2025,jama.2025.16450,C007,Final primary-analysis alpha differs between the article and prospective documents,Cross-document numeric inconsistency,P_R,"[""P_R""]",recorded_candidate,analysis_specification,True,False,True,False,Target compares reported current-study content with supplied protocol/SAP specification. Executed article alpha `.049` versus prospective planned final alpha `.0440`.,Planned versus realized alpha-spending boundaries need not be equal; missing execution output.,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,238,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C008,2025,jama.2025.16450,C008,Trial center count differs between final and prospective documents,Cross-document numeric inconsistency,P_R,"[""P_R""]",recorded_candidate,population_recruitment_sites,True,False,True,False,Target compares reported current-study content with supplied protocol/SAP specification. Completed-study count 17 versus planned count 15.,Planned 15 versus completed 17 centers may reflect activation/milestone differences.,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,271,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C009,2025,jama.2025.16450,C009,Table 3 RR label conflicts with a stated common-OR approximation,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. RR row label versus common-OR approximation wording.,,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,304,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.16450::C010,2025,jama.2025.16450,C010,eTable 3 relative-risk header conflicts with odds-ratio approximation footnote,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Table-level RR header versus odds-ratio approximation footnote for superscript-b rows.,,,2025/jama.2025.16450/.ai_paper_validation/final_report_1_5_1.md,337,"[""2025/jama.2025.16450/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.19563::C001,2025,jama.2025.19563,C001,Protocol and reported primary endpoint differ on the diabetes-range A1C failure condition,Cross-document numeric inconsistency,P_R,"[""P_R""]",recorded_candidate,endpoint_definition_window_hierarchy,True,False,True,False,"Target compares reported current-study content with supplied protocol/SAP specification. Protocol rule `A or B or C` versus reported/supplement rule `(A or B or C) and D`, where D means no diabetes-range A1C at the defined visits.",Supplement explicitly supplies global A1C failure rule. Fifteen diabetes-range participants are NOT fifteen proven changed classifications; component achievement and governing amendment missing.,,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,48,"[""2025/jama.2025.19563/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.19563::C002,2025,jama.2025.19563,C002,312 listed 12-month A1C measurements versus 313 participants with A1C available,"Denominator, proportion, or total inconsistency",S_C,"[""S_C"", ""S_W""]",recorded_candidate,,False,True,True,False,Target explicitly compares current main article and non-plan results supplement/workbook. The follow-up device-method total versus the independently derived A1C-available/completer total in the same randomized arms and time point.,Listed methods may be nonexhaustive; Siemens device mentioned but unlisted. Both main/supp availability and supplement-internal method/missingness arithmetic compared.,,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,81,"[""2025/jama.2025.19563/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.19563::C003,2025,jama.2025.19563,C003,Figure 3 labels BMI values in kg/m² as “weight”,"Measure, label, or scale inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Figure label/unit versus Table 1 measure label and exact arm-specific baseline values.,BMI versus weight is established by same main figure unit and main Table1; supplementary BMI usage corroborates only.,,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,114,[]
2025::jama.2025.19563::C004,2025,jama.2025.19563,C004,eTables 5-7 leave the comparator scope of a repeated age P value ambiguous,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. Repeated P-value text versus the distinct displayed contrasts beneath which it appears. A treatment-arm attribution is supported by the matched main Table 1 `P = .01` at coarser precision, but is an inference rather than a direct eTable 3 observation.","Different comparisons within one results supplement; main age P=.01 corroborates possible global note, not another discrepancy.",,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,147,"[""2025/jama.2025.19563/.ai_paper_validation/review_1_5_1/verification/evidence_recheck.md""]"
2025::jama.2025.19563::C005,2025,jama.2025.19563,C005,eTable 7 pairs “no statistically significant” with p<0.05,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. The no-significance sentence and its parenthetical inequality versus the same page's stated inequality convention.,,,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,180,[]
2025::jama.2025.19563::C006,2025,jama.2025.19563,C006,eTable 10b labels one comparison as both chi-squared and Wilcoxon rank-sum,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. The named-test label for the same randomized-arm binary proportion comparison in two supplement locations.,,,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,213,[]
2025::jama.2025.19563::C007,2025,jama.2025.19563,C007,MICE pooled percentages and printed risk difference have incompatible signs,Statistical reporting inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,Target is within one main article or one non-plan results supplement/workbook; no substantive plan comparison. The AI-minus-human risk-difference cell versus the direct subtraction of the displayed AI and human marginal percentages.,,,2025/jama.2025.19563/.ai_paper_validation/final_report_1_5_1.md,246,[]
